State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Andhra Pradesh,ANANTAPUR,2000,Kharif     ,Ragi,6613,16923
Andhra Pradesh,ANANTAPUR,2000,Kharif     ,Rice,39905,117680
Andhra Pradesh,ANANTAPUR,2000,Kharif     ,Samai,21,5
Andhra Pradesh,ANANTAPUR,2000,Kharif     ,Sesamum,5,1
Andhra Pradesh,ANANTAPUR,2000,Kharif     ,Small millets,1647,1148
Andhra Pradesh,ANANTAPUR,2000,Kharif     ,Sunflower,30606,24590
Andhra Pradesh,ANANTAPUR,2000,Kharif     ,Urad,135,8
Andhra Pradesh,ANANTAPUR,2000,Rabi       ,Arhar/Tur,35,9
Andhra Pradesh,ANANTAPUR,2000,Rabi       ,Bajra,317,185
Andhra Pradesh,ANANTAPUR,2000,Rabi       ,Dry chillies,71,81
Andhra Pradesh,ANANTAPUR,2000,Rabi       ,Gram,33858,22685
Andhra Pradesh,ANANTAPUR,2000,Rabi       ,Groundnut,23048,23832
Andhra Pradesh,ANANTAPUR,2000,Rabi       ,Horse-gram,377,80
Andhra Pradesh,ANANTAPUR,2000,Rabi       ,Jowar,15242,16980
Andhra Pradesh,ANANTAPUR,2000,Rabi       ,Korra,96,67
Andhra Pradesh,ANANTAPUR,2000,Rabi       ,Linseed,8,2
Andhra Pradesh,ANANTAPUR,2000,Rabi       ,Maize,399,2148
Andhra Pradesh,ANANTAPUR,2000,Rabi       ,Onion,482,11514
Andhra Pradesh,ANANTAPUR,2000,Rabi       ,Ragi,909,1312
Andhra Pradesh,ANANTAPUR,2000,Rabi       ,Rice,22099,57236
Andhra Pradesh,ANANTAPUR,2000,Rabi       ,Safflower,703,129
Andhra Pradesh,ANANTAPUR,2000,Rabi       ,Small millets,96,67
Andhra Pradesh,ANANTAPUR,2000,Rabi       ,Urad,363,292
Andhra Pradesh,ANANTAPUR,2000,Rabi       ,Wheat,520,297
Andhra Pradesh,ANANTAPUR,2000,Whole Year ,Arecanut,252,696
Andhra Pradesh,ANANTAPUR,2000,Whole Year ,Banana,769,11693
Andhra Pradesh,ANANTAPUR,2000,Whole Year ,Coconut ,908,3896970
Andhra Pradesh,ANANTAPUR,2000,Whole Year ,Coriander,8953,2266
Andhra Pradesh,ANANTAPUR,2000,Whole Year ,Potato,4,34
Andhra Pradesh,ANANTAPUR,2000,Whole Year ,Sugarcane,284,25395
Andhra Pradesh,ANANTAPUR,2000,Whole Year ,Sweet potato,28,379
Andhra Pradesh,ANANTAPUR,2000,Whole Year ,Tobacco,89,114
Andhra Pradesh,ANANTAPUR,2000,Whole Year ,Turmeric,39,272
Andhra Pradesh,ANANTAPUR,2001,Kharif     ,Arhar/Tur,27942,7628
Andhra Pradesh,ANANTAPUR,2001,Kharif     ,Bajra,1595,526
Andhra Pradesh,ANANTAPUR,2001,Kharif     ,Castor seed,3191,900
Andhra Pradesh,ANANTAPUR,2001,Kharif     ,Cotton(lint),8552,9055
Andhra Pradesh,ANANTAPUR,2001,Kharif     ,Dry chillies,3765,7127
Andhra Pradesh,ANANTAPUR,2001,Kharif     ,Gram,16,17
Andhra Pradesh,ANANTAPUR,2001,Kharif     ,Groundnut,758700,333828
Andhra Pradesh,ANANTAPUR,2001,Kharif     ,Horse-gram,649,60
Andhra Pradesh,ANANTAPUR,2001,Kharif     ,Jowar,3900,6720
Andhra Pradesh,ANANTAPUR,2001,Kharif     ,Korra,1434,627
Andhra Pradesh,ANANTAPUR,2001,Kharif     ,Maize,2667,7129
Andhra Pradesh,ANANTAPUR,2001,Kharif     ,Moong(Green Gram),1511,730
Andhra Pradesh,ANANTAPUR,2001,Kharif     ,Onion,1165,19232
Andhra Pradesh,ANANTAPUR,2001,Kharif     ,Other Kharif pulses,2496,324
Andhra Pradesh,ANANTAPUR,2001,Kharif     ,Ragi,5124,12405
Andhra Pradesh,ANANTAPUR,2001,Kharif     ,Rice,32878,95609
Andhra Pradesh,ANANTAPUR,2001,Kharif     ,Small millets,1434,627
Andhra Pradesh,ANANTAPUR,2001,Kharif     ,Sunflower,51610,33580
Andhra Pradesh,ANANTAPUR,2001,Kharif     ,Urad,487,176
Andhra Pradesh,ANANTAPUR,2001,Rabi       ,Arhar/Tur,5,1
Andhra Pradesh,ANANTAPUR,2001,Rabi       ,Bajra,27,9
Andhra Pradesh,ANANTAPUR,2001,Rabi       ,Dry chillies,108,168
Andhra Pradesh,ANANTAPUR,2001,Rabi       ,Gram,47894,50145
Andhra Pradesh,ANANTAPUR,2001,Rabi       ,Groundnut,18773,29192
Andhra Pradesh,ANANTAPUR,2001,Rabi       ,Horse-gram,417,226
Andhra Pradesh,ANANTAPUR,2001,Rabi       ,Jowar,15170,17446
Andhra Pradesh,ANANTAPUR,2001,Rabi       ,Linseed,5,1
Andhra Pradesh,ANANTAPUR,2001,Rabi       ,Maize,447,2893
Andhra Pradesh,ANANTAPUR,2001,Rabi       ,Moong(Green Gram),40,12
Andhra Pradesh,ANANTAPUR,2001,Rabi       ,Onion,380,8465
Andhra Pradesh,ANANTAPUR,2001,Rabi       ,Other  Rabi pulses,1,1
Andhra Pradesh,ANANTAPUR,2001,Rabi       ,Ragi,544,725
Andhra Pradesh,ANANTAPUR,2001,Rabi       ,Rice,38119,108906
Andhra Pradesh,ANANTAPUR,2001,Rabi       ,Safflower,3768,528
Andhra Pradesh,ANANTAPUR,2001,Rabi       ,Sesamum,2,1
Andhra Pradesh,ANANTAPUR,2001,Rabi       ,Urad,127,86
Andhra Pradesh,ANANTAPUR,2001,Rabi       ,Wheat,307,213
Andhra Pradesh,ANANTAPUR,2001,Whole Year ,Arecanut,257,430
Andhra Pradesh,ANANTAPUR,2001,Whole Year ,Banana,1582,462
Andhra Pradesh,ANANTAPUR,2001,Whole Year ,Coconut ,851,3053700
Andhra Pradesh,ANANTAPUR,2001,Whole Year ,Coriander,4741,1119
Andhra Pradesh,ANANTAPUR,2001,Whole Year ,Sugarcane,490,42470
Andhra Pradesh,ANANTAPUR,2001,Whole Year ,Sweet potato,31,411
Andhra Pradesh,ANANTAPUR,2001,Whole Year ,Tobacco,111,111
Andhra Pradesh,ANANTAPUR,2001,Whole Year ,Turmeric,8,40
Andhra Pradesh,ANANTAPUR,2002,Kharif     ,Arhar/Tur,33454,6557
Andhra Pradesh,ANANTAPUR,2002,Kharif     ,Bajra,1925,581
Andhra Pradesh,ANANTAPUR,2002,Kharif     ,Castor seed,2050,416
Andhra Pradesh,ANANTAPUR,2002,Kharif     ,Cotton(lint),7638,7144
Andhra Pradesh,ANANTAPUR,2002,Kharif     ,Dry chillies,2737,6128
Andhra Pradesh,ANANTAPUR,2002,Kharif     ,Groundnut,732262,259953
Andhra Pradesh,ANANTAPUR,2002,Kharif     ,Horse-gram,947,140
Andhra Pradesh,ANANTAPUR,2002,Kharif     ,Jowar,2906,4545
Andhra Pradesh,ANANTAPUR,2002,Kharif     ,Korra,1000,100
Andhra Pradesh,ANANTAPUR,2002,Kharif     ,Maize,3541,3431
Andhra Pradesh,ANANTAPUR,2002,Kharif     ,Moong(Green Gram),1150,174
Andhra Pradesh,ANANTAPUR,2002,Kharif     ,Onion,776,8432
Andhra Pradesh,ANANTAPUR,2002,Kharif     ,Other Kharif pulses,490,47
Andhra Pradesh,ANANTAPUR,2002,Kharif     ,Ragi,5157,12140
Andhra Pradesh,ANANTAPUR,2002,Kharif     ,Rice,29066,66329
Andhra Pradesh,ANANTAPUR,2002,Kharif     ,Small millets,919,180
Andhra Pradesh,ANANTAPUR,2002,Kharif     ,Soyabean,51,0
Andhra Pradesh,ANANTAPUR,2002,Kharif     ,Sunflower,60319,22149
Andhra Pradesh,ANANTAPUR,2002,Kharif     ,Urad,32,2
Andhra Pradesh,ANANTAPUR,2002,Rabi       ,Bajra,129,39
Andhra Pradesh,ANANTAPUR,2002,Rabi       ,Dry chillies,83,161
Andhra Pradesh,ANANTAPUR,2002,Rabi       ,Gram,54264,20186
Andhra Pradesh,ANANTAPUR,2002,Rabi       ,Groundnut,17529,18651
Andhra Pradesh,ANANTAPUR,2002,Rabi       ,Horse-gram,1859,688
Andhra Pradesh,ANANTAPUR,2002,Rabi       ,Jowar,12676,11497
Andhra Pradesh,ANANTAPUR,2002,Rabi       ,Linseed,8,2
Andhra Pradesh,ANANTAPUR,2002,Rabi       ,Maize,1288,8933
Andhra Pradesh,ANANTAPUR,2002,Rabi       ,Moong(Green Gram),4,1
Andhra Pradesh,ANANTAPUR,2002,Rabi       ,Onion,401,7192
Andhra Pradesh,ANANTAPUR,2002,Rabi       ,Ragi,417,517
Andhra Pradesh,ANANTAPUR,2002,Rabi       ,Rice,10960,20462
Andhra Pradesh,ANANTAPUR,2002,Rabi       ,Safflower,2594,340
Andhra Pradesh,ANANTAPUR,2002,Rabi       ,Small millets,10,2
Andhra Pradesh,ANANTAPUR,2002,Rabi       ,Urad,408,236
Andhra Pradesh,ANANTAPUR,2002,Rabi       ,Wheat,362,333
Andhra Pradesh,ANANTAPUR,2002,Whole Year ,Arecanut,263,379
Andhra Pradesh,ANANTAPUR,2002,Whole Year ,Banana,19,1006
Andhra Pradesh,ANANTAPUR,2002,Whole Year ,Beans & Mutter(Vegetable),1,5
Andhra Pradesh,ANANTAPUR,2002,Whole Year ,Bhindi,126,938
Andhra Pradesh,ANANTAPUR,2002,Whole Year ,Brinjal,1026,10162
Andhra Pradesh,ANANTAPUR,2002,Whole Year ,Citrus Fruit,788,4000
Andhra Pradesh,ANANTAPUR,2002,Whole Year ,Coconut ,869,3691149
Andhra Pradesh,ANANTAPUR,2002,Whole Year ,Coriander,3914,481
Andhra Pradesh,ANANTAPUR,2002,Whole Year ,Cucumber,18,0
Andhra Pradesh,ANANTAPUR,2002,Whole Year ,Grapes,111,2075
Andhra Pradesh,ANANTAPUR,2002,Whole Year ,Mango,3968,26176
Andhra Pradesh,ANANTAPUR,2002,Whole Year ,Orange,13767,112541
Andhra Pradesh,ANANTAPUR,2002,Whole Year ,other fibres,132,0
Andhra Pradesh,ANANTAPUR,2002,Whole Year ,Other Fresh Fruits,2418,1552
Andhra Pradesh,ANANTAPUR,2002,Whole Year ,Other Vegetables,1767,0
Andhra Pradesh,ANANTAPUR,2002,Whole Year ,Papaya,1544,201409
Andhra Pradesh,ANANTAPUR,2002,Whole Year ,Pome Fruit,1207,62789
Andhra Pradesh,ANANTAPUR,2002,Whole Year ,Potato,2,17
Andhra Pradesh,ANANTAPUR,2002,Whole Year ,Sugarcane,329,22481
Andhra Pradesh,ANANTAPUR,2002,Whole Year ,Sweet potato,50,540
Andhra Pradesh,ANANTAPUR,2002,Whole Year ,Tobacco,51,90
Andhra Pradesh,ANANTAPUR,2002,Whole Year ,Tomato,3356,16627
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Arhar/Tur,41178,6959
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Bajra,2280,378
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Castor seed,1927,805
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Cotton(lint),4212,4262
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Dry chillies,2920,10702
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Groundnut,670935,187862
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Horse-gram,492,54
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Jowar,12487,30830
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Korra,1245,229
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Maize,6246,10718
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Moong(Green Gram),1216,662
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Onion,846,13250
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Other Kharif pulses,340,15
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Ragi,3353,3547
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Rice,17515,44891
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Samai,245,83
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Small millets,1420,299
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Soyabean,16,18
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Sunflower,74525,29572
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Urad,82,51
Andhra Pradesh,ANANTAPUR,2003,Rabi       ,Bajra,113,19
Andhra Pradesh,ANANTAPUR,2003,Rabi       ,Dry chillies,91,190
Andhra Pradesh,ANANTAPUR,2003,Rabi       ,Gram,51461,15438
Andhra Pradesh,ANANTAPUR,2003,Rabi       ,Groundnut,15060,19819
Andhra Pradesh,ANANTAPUR,2003,Rabi       ,Horse-gram,1560,844
Andhra Pradesh,ANANTAPUR,2003,Rabi       ,Jowar,21391,19444
Andhra Pradesh,ANANTAPUR,2003,Rabi       ,Linseed,7,2
Andhra Pradesh,ANANTAPUR,2003,Rabi       ,Maize,1212,6787
Andhra Pradesh,ANANTAPUR,2003,Rabi       ,Moong(Green Gram),22,7
Andhra Pradesh,ANANTAPUR,2003,Rabi       ,Onion,535,11180
Andhra Pradesh,ANANTAPUR,2003,Rabi       ,Other  Rabi pulses,17,3
Andhra Pradesh,ANANTAPUR,2003,Rabi       ,Ragi,614,986
Andhra Pradesh,ANANTAPUR,2003,Rabi       ,Rice,10826,25463
Andhra Pradesh,ANANTAPUR,2003,Rabi       ,Safflower,307,11
Andhra Pradesh,ANANTAPUR,2003,Rabi       ,Small millets,70,13
Andhra Pradesh,ANANTAPUR,2003,Rabi       ,Wheat,414,123
Andhra Pradesh,ANANTAPUR,2003,Whole Year ,Arecanut,266,189
Andhra Pradesh,ANANTAPUR,2003,Whole Year ,Banana,36,1302
Andhra Pradesh,ANANTAPUR,2003,Whole Year ,Bhindi,101,873
Andhra Pradesh,ANANTAPUR,2003,Whole Year ,Brinjal,1129,19414
Andhra Pradesh,ANANTAPUR,2003,Whole Year ,Citrus Fruit,706,11959
Andhra Pradesh,ANANTAPUR,2003,Whole Year ,Coconut ,839,3285828
Andhra Pradesh,ANANTAPUR,2003,Whole Year ,Coriander,5646,610
Andhra Pradesh,ANANTAPUR,2003,Whole Year ,Cucumber,51,0
Andhra Pradesh,ANANTAPUR,2003,Whole Year ,Grapes,118,2048
Andhra Pradesh,ANANTAPUR,2003,Whole Year ,Mango,3935,58337
Andhra Pradesh,ANANTAPUR,2003,Whole Year ,Orange,13441,224640
Andhra Pradesh,ANANTAPUR,2003,Whole Year ,Other Fresh Fruits,3241,3586
Andhra Pradesh,ANANTAPUR,2003,Whole Year ,Other Vegetables,1783,0
Andhra Pradesh,ANANTAPUR,2003,Whole Year ,Papaya,1381,60038
Andhra Pradesh,ANANTAPUR,2003,Whole Year ,Pome Fruit,1466,83767
Andhra Pradesh,ANANTAPUR,2003,Whole Year ,Sugarcane,454,32386
Andhra Pradesh,ANANTAPUR,2003,Whole Year ,Sweet potato,30,217
Andhra Pradesh,ANANTAPUR,2003,Whole Year ,Tobacco,20,25
Andhra Pradesh,ANANTAPUR,2003,Whole Year ,Tomato,2827,17509
Andhra Pradesh,ANANTAPUR,2004,Kharif     ,Arhar/Tur,32752,7893
Andhra Pradesh,ANANTAPUR,2004,Kharif     ,Bajra,1021,403
Andhra Pradesh,ANANTAPUR,2004,Kharif     ,Castor seed,1578,923
Andhra Pradesh,ANANTAPUR,2004,Kharif     ,Cotton(lint),8933,7041
Andhra Pradesh,ANANTAPUR,2004,Kharif     ,Dry chillies,3402,11288
Andhra Pradesh,ANANTAPUR,2004,Kharif     ,Groundnut,857823,684543
Andhra Pradesh,ANANTAPUR,2004,Kharif     ,Horse-gram,421,121
Andhra Pradesh,GUNTUR,1999,Rabi       ,Urad,136538,114146
Andhra Pradesh,GUNTUR,1999,Whole Year ,Dry chillies,59256,111260
Andhra Pradesh,GUNTUR,1999,Whole Year ,Onion,1593,23110
Andhra Pradesh,GUNTUR,1999,Whole Year ,Sugarcane,2229,182780
Andhra Pradesh,GUNTUR,1999,Whole Year ,Tobacco,8534,16308
Andhra Pradesh,GUNTUR,2000,Kharif     ,Arhar/Tur,42388,16786
Andhra Pradesh,GUNTUR,2000,Kharif     ,Bajra,406,550
Andhra Pradesh,GUNTUR,2000,Kharif     ,Castor seed,3720,1038
Andhra Pradesh,GUNTUR,2000,Kharif     ,Cotton(lint),125251,252712
Andhra Pradesh,GUNTUR,2000,Kharif     ,Dry chillies,50294,147965
Andhra Pradesh,GUNTUR,2000,Kharif     ,Groundnut,255,278
Andhra Pradesh,GUNTUR,2000,Kharif     ,Jowar,181,67
Andhra Pradesh,GUNTUR,2000,Kharif     ,Maize,5281,13752
Andhra Pradesh,GUNTUR,2000,Kharif     ,Moong(Green Gram),20785,14612
Andhra Pradesh,GUNTUR,2000,Kharif     ,Onion,376,5247
Andhra Pradesh,GUNTUR,2000,Kharif     ,Rice,292899,987363
Andhra Pradesh,GUNTUR,2000,Kharif     ,Sesamum,16160,3749
Andhra Pradesh,GUNTUR,2000,Kharif     ,Urad,9324,550
Andhra Pradesh,GUNTUR,2000,Rabi       ,Arhar/Tur,1115,442
Andhra Pradesh,GUNTUR,2000,Rabi       ,Bajra,31,42
Andhra Pradesh,GUNTUR,2000,Rabi       ,Dry chillies,664,1370
Andhra Pradesh,GUNTUR,2000,Rabi       ,Gram,1452,3453
Andhra Pradesh,GUNTUR,2000,Rabi       ,Groundnut,3984,8956
Andhra Pradesh,GUNTUR,2000,Rabi       ,Horse-gram,6,1
Andhra Pradesh,GUNTUR,2000,Rabi       ,Jowar,718,626
Andhra Pradesh,KADAPA,2014,Kharif     ,Arhar/Tur,2367,360
Andhra Pradesh,KADAPA,2014,Kharif     ,Bajra,1173,3010
Andhra Pradesh,KADAPA,2014,Kharif     ,Brinjal,511,12129
Andhra Pradesh,KADAPA,2014,Kharif     ,Cashewnut,6,2
Andhra Pradesh,KADAPA,2014,Kharif     ,Castor seed,686,392
Andhra Pradesh,KADAPA,2014,Kharif     ,Cotton(lint),34346,57550
Andhra Pradesh,KADAPA,2014,Kharif     ,Cowpea(Lobia),1183,256
Andhra Pradesh,KADAPA,2014,Kharif     ,Dry chillies,830,4150
Andhra Pradesh,KADAPA,2014,Kharif     ,Grapes,1,23
Andhra Pradesh,KADAPA,2014,Kharif     ,Groundnut,15754,6963
Andhra Pradesh,KADAPA,2014,Kharif     ,Horse-gram,1759,790
Andhra Pradesh,KADAPA,2014,Kharif     ,Jowar,5677,7272
Andhra Pradesh,KADAPA,2014,Kharif     ,Lemon,1926,16750
Andhra Pradesh,KADAPA,2014,Kharif     ,Linseed,361,174
Andhra Pradesh,KADAPA,2014,Kharif     ,Maize,408,1336
Andhra Pradesh,KADAPA,2014,Kharif     ,Mango,21244,77817
Andhra Pradesh,KADAPA,2014,Kharif     ,Moong(Green Gram),491,605
Andhra Pradesh,KADAPA,2014,Kharif     ,Onion,2983,37144
Andhra Pradesh,KADAPA,2014,Kharif     ,Other Kharif pulses,2,
Andhra Pradesh,KADAPA,2014,Kharif     ,other oilseeds,76,136
Andhra Pradesh,KADAPA,2014,Kharif     ,Papaya,789,84511
Andhra Pradesh,KADAPA,2014,Kharif     ,Pome Granet,89,922
Andhra Pradesh,KADAPA,2014,Kharif     ,Ragi,11,10
Andhra Pradesh,KADAPA,2014,Kharif     ,Rice,42124,155648
Andhra Pradesh,KADAPA,2014,Kharif     ,Sapota,434,3631
Andhra Pradesh,KADAPA,2014,Kharif     ,Sesamum,542,148
Andhra Pradesh,KADAPA,2014,Kharif     ,Small millets,226,198
Andhra Pradesh,KADAPA,2014,Kharif     ,Sugarcane,373,30621
Andhra Pradesh,KADAPA,2014,Kharif     ,Sunflower,1064,549
Andhra Pradesh,KADAPA,2014,Kharif     ,Tobacco,20,60
Andhra Pradesh,KADAPA,2014,Kharif     ,Tomato,2881,75102
Andhra Pradesh,KADAPA,2014,Kharif     ,Turmeric,3285,26694
Andhra Pradesh,KADAPA,2014,Kharif     ,Urad,504,668
Andhra Pradesh,KADAPA,2014,Rabi       ,Arhar/Tur,24,4
Andhra Pradesh,KADAPA,2014,Rabi       ,Bajra,1945,4991
Andhra Pradesh,KADAPA,2014,Rabi       ,Brinjal,358,8497
Andhra Pradesh,KADAPA,2014,Rabi       ,Castor seed,25,14
Andhra Pradesh,KADAPA,2014,Rabi       ,Coriander,19126,11724
Andhra Pradesh,KADAPA,2014,Rabi       ,Cotton(lint),1246,2088
Andhra Pradesh,KADAPA,2014,Rabi       ,Cowpea(Lobia),831,212
Andhra Pradesh,KADAPA,2014,Rabi       ,Dry chillies,5,16
Andhra Pradesh,KADAPA,2014,Rabi       ,Gram,68169,43083
Andhra Pradesh,KADAPA,2014,Rabi       ,Groundnut,11588,15435
Andhra Pradesh,KADAPA,2014,Rabi       ,Horse-gram,2960,1400
Andhra Pradesh,KADAPA,2014,Rabi       ,Jowar,9591,15183
Andhra Pradesh,KADAPA,2014,Rabi       ,Maize,2945,19243
Andhra Pradesh,KADAPA,2014,Rabi       ,Moong(Green Gram),4935,4047
Andhra Pradesh,KADAPA,2014,Rabi       ,Onion,381,6556
Andhra Pradesh,KADAPA,2014,Rabi       ,Other  Rabi pulses,4,5
Andhra Pradesh,KADAPA,2014,Rabi       ,Papaya,729,78084
Andhra Pradesh,KADAPA,2014,Rabi       ,Potato,3,52
Andhra Pradesh,KADAPA,2014,Rabi       ,Ragi,78,119
Andhra Pradesh,KADAPA,2014,Rabi       ,Rice,3761,10189
Andhra Pradesh,KADAPA,2014,Rabi       ,Safflower,300,93
Andhra Pradesh,KADAPA,2014,Rabi       ,Sesamum,15049,10775
Andhra Pradesh,KADAPA,2014,Rabi       ,Small millets,197,173
Andhra Pradesh,KADAPA,2014,Rabi       ,Soyabean,12,
Andhra Pradesh,KADAPA,2014,Rabi       ,Sunflower,14902,10536
Andhra Pradesh,KADAPA,2014,Rabi       ,Sweet potato,51,523
Andhra Pradesh,KADAPA,2014,Rabi       ,Tobacco,6,18
Andhra Pradesh,KADAPA,2014,Rabi       ,Tomato,2027,64448
Andhra Pradesh,KADAPA,2014,Rabi       ,Urad,5874,3994
Andhra Pradesh,KADAPA,2014,Rabi       ,Wheat,274,195
Andhra Pradesh,KADAPA,2014,Whole Year ,Coconut ,121,1014000
Andhra Pradesh,KADAPA,2014,Whole Year ,Rice,45885,165837
Andhra Pradesh,KRISHNA,1997,Kharif     ,Arhar/Tur,10700,3400
Andhra Pradesh,KRISHNA,1997,Kharif     ,Cotton(lint),26400,63300
Andhra Pradesh,KRISHNA,1997,Kharif     ,Dry chillies,5100,14500
Andhra Pradesh,KRISHNA,1997,Kharif     ,Groundnut,4300,4800
Andhra Pradesh,KRISHNA,1997,Kharif     ,Jowar,500,300
Andhra Pradesh,KRISHNA,1997,Kharif     ,Maize,5900,10500
Andhra Pradesh,KRISHNA,1997,Kharif     ,Mesta,100,800
Andhra Pradesh,KRISHNA,1997,Kharif     ,Moong(Green Gram),26700,10200
Andhra Pradesh,KRISHNA,1997,Kharif     ,Rice,257900,699400
Andhra Pradesh,KRISHNA,1997,Kharif     ,Sesamum,300,100
Andhra Pradesh,KRISHNA,1997,Kharif     ,Sugarcane,15400,1634000
Andhra Pradesh,KRISHNA,1997,Kharif     ,Sunflower,2200,1100
Andhra Pradesh,KRISHNA,1997,Kharif     ,Tobacco,7700,6900
Andhra Pradesh,KRISHNA,1997,Kharif     ,Urad,5200,900
Andhra Pradesh,KRISHNA,1997,Rabi       ,Dry chillies,1800,3000
Andhra Pradesh,KRISHNA,1997,Rabi       ,Groundnut,11200,19900
Andhra Pradesh,KRISHNA,1997,Rabi       ,Horse-gram,800,400
Andhra Pradesh,KRISHNA,1997,Rabi       ,Jowar,2200,2000
Andhra Pradesh,KRISHNA,1997,Rabi       ,Maize,2200,8200
Andhra Pradesh,KRISHNA,1997,Rabi       ,Moong(Green Gram),2500,1600
Andhra Pradesh,KRISHNA,1997,Rabi       ,Rice,116300,393500
Andhra Pradesh,KRISHNA,1997,Rabi       ,Sesamum,2400,300
Andhra Pradesh,KRISHNA,1997,Rabi       ,Urad,90600,55900
Andhra Pradesh,KRISHNA,1998,Kharif     ,Arhar/Tur,8800,5000
Andhra Pradesh,KRISHNA,1998,Kharif     ,Cotton(lint),41300,32500
Andhra Pradesh,KRISHNA,1998,Kharif     ,Dry chillies,9500,34600
Tamil Nadu,ARIYALUR,2008,Kharif     ,Rice,24574,
Tamil Nadu,ARIYALUR,2008,Whole Year ,Arhar/Tur,209,
Tamil Nadu,ARIYALUR,2008,Whole Year ,Bajra,565,
Tamil Nadu,ARIYALUR,2008,Whole Year ,Banana,190,
Tamil Nadu,ARIYALUR,2008,Whole Year ,Cashewnut,31113,
Tamil Nadu,ARIYALUR,2008,Whole Year ,Castor seed,27,
Tamil Nadu,ARIYALUR,2008,Whole Year ,Coconut ,335,
Tamil Nadu,ARIYALUR,2008,Whole Year ,Coriander,460,
Tamil Nadu,ARIYALUR,2008,Whole Year ,Cotton(lint),3566,
Tamil Nadu,ARIYALUR,2008,Whole Year ,Dry chillies,1774,
Tamil Nadu,ARIYALUR,2008,Whole Year ,Groundnut,14528,
Tamil Nadu,ARIYALUR,2008,Whole Year ,Jowar,6674,
Tamil Nadu,ARIYALUR,2008,Whole Year ,Maize,9797,
Tamil Nadu,ARIYALUR,2008,Whole Year ,Moong(Green Gram),39,
Tamil Nadu,ARIYALUR,2008,Whole Year ,Onion,21,
Tamil Nadu,ARIYALUR,2008,Whole Year ,Ragi,13,
Tamil Nadu,ARIYALUR,2008,Whole Year ,Sugarcane,8608,
Tamil Nadu,ARIYALUR,2008,Whole Year ,Sunflower,221,
Tamil Nadu,ARIYALUR,2008,Whole Year ,Sweet potato,2,
Tamil Nadu,ARIYALUR,2008,Whole Year ,Tapioca,258,
Tamil Nadu,ARIYALUR,2008,Whole Year ,Turmeric,10,
Tamil Nadu,ARIYALUR,2008,Whole Year ,Urad,1192,
Tamil Nadu,ARIYALUR,2009,Kharif     ,Rice,25978,80462
Tamil Nadu,ARIYALUR,2009,Kharif     ,Small millets,404,649
Tamil Nadu,ARIYALUR,2009,Whole Year ,Arhar/Tur,160,122
Tamil Nadu,ARIYALUR,2009,Whole Year ,Bajra,644,1082
Tamil Nadu,ARIYALUR,2009,Whole Year ,Banana,134,5761
Tamil Nadu,ARIYALUR,2009,Whole Year ,Cashewnut,31188,9975
Tamil Nadu,ARIYALUR,2009,Whole Year ,Castor seed,21,6
Tamil Nadu,ARIYALUR,2009,Whole Year ,Coconut ,336,5200
Tamil Nadu,ARIYALUR,2009,Whole Year ,Coriander,338,134
Tamil Nadu,ARIYALUR,2009,Whole Year ,Cotton(lint),4074,11033
Tamil Nadu,ARIYALUR,2009,Whole Year ,Dry chillies,1676,608
Tamil Nadu,ARIYALUR,2009,Whole Year ,Groundnut,13878,27002
Tamil Nadu,ARIYALUR,2009,Whole Year ,Jowar,4959,7043
Tamil Nadu,ARIYALUR,2009,Whole Year ,Maize,9979,23891
Tamil Nadu,ARIYALUR,2009,Whole Year ,Moong(Green Gram),13,11
Tamil Nadu,ARIYALUR,2009,Whole Year ,Onion,47,458
Tamil Nadu,ARIYALUR,2009,Whole Year ,Ragi,47,130
Tamil Nadu,ARIYALUR,2009,Whole Year ,Sesamum,1652,452
Tamil Nadu,ARIYALUR,2009,Whole Year ,Sugarcane,6970,809944
Tamil Nadu,ARIYALUR,2009,Whole Year ,Sunflower,111,148
Tamil Nadu,ARIYALUR,2009,Whole Year ,Sweet potato,2,29
Tamil Nadu,ARIYALUR,2009,Whole Year ,Tapioca,257,8858
Tamil Nadu,ARIYALUR,2009,Whole Year ,Turmeric,21,106
Tamil Nadu,ARIYALUR,2009,Whole Year ,Urad,1046,400
